time,pp,,iterativeDT,,,,,,,,,,,
0,0,,0,0,,,,,,,,,,
0.01,-789.81872415227,,0.01,-184.29102711946,,,,,,,,,time,pp
0.02,-705.15154848492,,0.03,-144.38238193329,,,,,,,,,0,0
0.03,-618.78165907766,,0.07,-65.354231633807,,,,,,,,,0.01,-184.29101865394
0.04,-531.90941769795,,0.15,35.949085225616,,,,,,,,,0.02,-164.53534595681
0.05,-445.72977476799,,0.31,-68.747904349906,,,,,,,,,0.03,-144.38237321665
0.06,-361.41362163976,,0.63,223.9662729593,,,,,,,,,0.04,-124.11218481927
0.07,-280.08956853773,,1.27,169.01047503827,,,,,,,,,0.05,-104.00360251463
0.08,-202.82643470377,,2,-3.1523135892267,,,,,,,,,0.06,-84.329834280921
0.09,-130.61672586902,,,,,,,,,,,,0.07,-65.354222510516
0.1,-64.361358433027,,,,,,,,,,,,0.08,-47.326158375858
0.11,-4.8558698998989,,,,,,,,,,,,0.09,-30.47722657117
0.12,47.221668481914,,,,,,,,,,,,0.1,-15.017640952189
0.13,91.320847932022,,,,,,,,,,,,0.11,-1.1330269689915
0.14,127.02706823452,,,,,,,,,,,,0.12,11.018398720376
0.15,154.06750722574,,,,,,,,,,,,0.13,21.308207368363
0.16,172.31482164353,,,,,,,,,,,,0.14,29.639658895749
0.17,181.78852321387,,,,,,,,,,,,0.15,35.949094773776
0.18,182.65401063292,,,,,,,,,,,,0.16,40.206801556855
0.19,175.21927518024,,,,,,,,,,,,0.17,42.417331970152
0.2,159.92933448759,,,,,,,,,,,,0.18,42.417331970152
0.21,137.35848490602,,,,,,,,,,,,0.19,40.682560329063
0.22,108.20049739546,,,,,,,,,,,,0.2,37.114907434213
0.23,73.256914362229,,,,,,,,,,,,0.21,31.848375780781
0.24,33.42363487628,,,,,,,,,,,,0.22,25.044845275767
0.25,-10.323997259734,,,,,,,,,,,,0.23,16.891342498329
0.26,-56.947364471698,,,,,,,,,,,,0.24,7.5969105820307
0.27,-105.36174740856,,,,,,,,,,,,0.25,-2.6108702374108
0.28,-154.45422417438,,,,,,,,,,,,0.26,-13.489655847925
0.29,-203.10201153319,,,,,,,,,,,,0.27,-24.786345060998
0.3,-250.19095586348,,,,,,,,,,,,0.28,-36.241256099943
0.31,-294.63387930067,,,,,,,,,,,,0.29,-47.592406214698
0.32,-335.38848882514,,,,,,,,,,,,0.3,-58.579826237719
0.33,-371.47456299181,,,,,,,,,,,,0.31,-68.94984134994
0.34,-401.99014244756,,,,,,,,,,,,0.32,-78.459249866893
0.35,-426.12646616212,,,,,,,,,,,,0.33,-86.8793334742
0.36,-443.18141515856,,,,,,,,,,,,0.34,-93.999635013273
0.37,-452.57124915699,,,,,,,,,,,,0.35,-99.631443600021
0.38,-453.84044856727,,,,,,,,,,,,0.36,-103.61093149343
0.39,-446.66950425577,,,,,,,,,,,,0.37,-105.80189264405
0.4,-430.88052999555,,,,,,,,,,,,0.38,-105.80189264405
0.41,-406.44060697444,,,,,,,,,,,,0.39,-104.1286723919
0.42,-373.46280563888,,,,,,,,,,,,0.4,-100.44457858304
0.43,-332.20486692491,,,,,,,,,,,,0.41,-94.741930148524
0.44,-283.06556199187,,,,,,,,,,,,0.42,-87.047110172163
0.45,-226.57878634366,,,,,,,,,,,,0.43,-77.42025817868
0.46,-163.40548011592,,,,,,,,,,,,0.44,-65.954420739622
0.47,-94.323500759716,,,,,,,,,,,,0.45,-52.774173436781
0.48,-20.215606817544,,,,,,,,,,,,0.46,-38.033735597987
0.49,57.944258545222,,,,,,,,,,,,0.47,-21.914607258921
0.5,139.1061685956,,,,,,,,,,,,0.48,-4.6227653798633
0.51,222.16065942071,,,,,,,,,,,,0.49,13.614536661403
0.52,305.95616256849,,,,,,,,,,,,0.5,32.552315980501
0.53,389.31714912184,,,,,,,,,,,,0.51,51.931697675316
0.54,471.06269897974,,,,,,,,,,,,0.52,71.483982441048
0.55,550.02520222676,,,,,,,,,,,,0.53,90.934880186962
0.56,625.0688972038,,,,,,,,,,,,0.54,110.00884286872
0.57,695.10795228447,,,,,,,,,,,,0.55,128.433428142
0.58,759.12380537668,,,,,,,,,,,,0.56,145.94362491356
0.59,816.18148669737,,,,,,,,,,,,0.57,162.28607242436
0.6,865.44466622862,,,,,,,,,,,,0.58,177.22310613543
0.61,906.18918720719,,,,,,,,,,,,0.59,190.53656637798
0.62,937.81487071155,,,,,,,,,,,,0.6,202.03130942921
0.63,959.85540351859,,,,,,,,,,,,0.61,211.53836532932
0.64,971.986151479,,,,,,,,,,,,0.62,218.91769228772
0.65,974.02977323187,,,,,,,,,,,,0.63,224.06048385194
0.66,965.95954363307,,,,,,,,,,,,0.64,226.89099203034
0.67,947.90033226271,,,,,,,,,,,,0.65,226.89099203034
0.68,920.12721923917,,,,,,,,,,,,0.66,225.00793824508
0.69,883.06176771777,,,,,,,,,,,,0.67,220.79412179266
0.7,837.26600930797,,,,,,,,,,,,0.68,214.31372805818
0.71,783.43423462116,,,,,,,,,,,,0.69,205.66512181217
0.72,722.38271569612,,,,,,,,,,,,0.7,194.97944380609
0.73,655.03751959563,,,,,,,,,,,,0.71,182.41869523111
0.74,582.4206025136,,,,,,,,,,,,0.72,168.1733396147
0.75,505.63440080264,,,,,,,,,,,,0.73,152.45945932371
0.76,425.84515900145,,,,,,,,,,,,0.74,135.51551085325
0.77,344.2652548363,,,,,,,,,,,,0.75,117.5987293971
0.78,262.13479697715,,,,,,,,,,,,0.76,98.981238718536
0.79,180.70278279822,,,,,,,,,,,,0.77,79.945926982129
0.8,101.20811034326,,,,,,,,,,,,0.78,60.782152895586
0.81,24.860741018658,,,,,,,,,,,,0.79,41.781349186593
0.82,-47.176692805,,,,,,,,,,,,0.8,23.23259206142
0.83,-113.80654807196,,,,,,,,,,,,0.81,5.4182058340102
0.84,-174.01282347853,,,,,,,,,,,,0.82,-11.390528632329
0.85,-226.87654417156,,,,,,,,,,,,0.83,-26.937494654863
0.86,-271.5896387248,,,,,,,,,,,,0.84,-40.985625297864
0.87,-307.46709209743,,,,,,,,,,,,0.85,-53.320493133081
0.88,-333.95718536782,,,,,,,,,,,,0.86,-63.753548198261
0.89,-350.64966309859,,,,,,,,,,,,0.87,-72.124953684916
0.9,-357.28170175235,,,,,,,,,,,,0.88,-78.305975207184
0.91,-353.74158712859,,,,,,,,,,,,0.89,-82.200886518359
0.92,-340.07004478601,,,,,,,,,,,,0.9,-83.748362139733
0.93,-316.45920428454,,,,,,,,,,,,0.91,-82.92233542828
0.94,-283.24921524633,,,,,,,,,,,,0.92,-79.732309008242
0.95,-240.92257010955,,,,,,,,,,,,0.93,-74.223113094632
0.96,-190.09622445175,,,,,,,,,,,,0.94,-66.474115908455
0.97,-131.51164032458,,,,,,,,,,,,0.95,-56.59789898747
0.98,-66.022910622982,,,,,,,,,,,,0.96,-44.738418597001
0.99,5.4168474021667,,,,,,,,,,,,0.97,-31.068682510397
1,81.770614263395,,,,,,,,,,,,0.98,-15.787979031059
1.01,161.93386704436,,,,,,,,,,,,0.99,0.88129785200989
1.02,244.75199600358,,,,,,,,,,,,1,18.697176956258
1.03,329.03846421681,,,,,,,,,,,,1.01,37.40193629186
1.04,413.59342396961,,,,,,,,,,,,1.02,56.726166934135
1.05,497.22249659433,,,,,,,,,,,,1.03,76.393010272191
1.06,578.75542005406,,,,,,,,,,,,1.04,96.122501833174
1.07,657.06427084461,,,,,,,,,,,,1.05,115.63595324424
1.08,731.08097368015,,,,,,,,,,,,1.06,134.66030333606
1.09,799.81382383783,,,,,,,,,,,,1.07,152.93236992121
1.1,862.36276278093,,,,,,,,,,,,1.08,170.20293538923
1.11,917.93316751114,,,,,,,,,,,,1.09,186.24060192252
1.12,965.84793770303,,,,,,,,,,,,1.1,200.83535581094
1.13,1005.557691677,,,,,,,,,,,,1.11,213.80178496992
1.14,1036.6489122422,,,,,,,,,,,,1.12,224.9818992745
1.15,1058.849915917,,,,,,,,,,,,1.13,234.24750962209
1.16,1072.0345534976,,,,,,,,,,,,1.14,241.50212863135
1.17,1076.2235858498,,,,,,,,,,,,1.15,246.68236346208
1.18,1071.5837155826,,,,,,,,,,,,1.16,249.75877928233
1.19,1058.4242923404,,,,,,,,,,,,1.17,250.73622028722
1.2,1037.1917462359,,,,,,,,,,,,1.18,249.6535837562
1.21,1008.4618398692,,,,,,,,,,,,1.19,246.58305128719
1.22,972.92986385517,,,,,,,,,,,,1.2,241.62878992998
1.23,931.39893328656,,,,,,,,,,,,1.21,234.92514432236
1.24,884.76657256272,,,,,,,,,,,,1.22,226.63434897802
1.25,834.00980305786,,,,,,,,,,,,1.23,216.94379745901
1.26,780.16897174586,,,,,,,,,,,,1.24,206.06291216696
1.27,724.33057877904,,,,,,,,,,,,1.25,194.21966479679
1.28,667.60937781672,,,,,,,,,,,,1.26,181.65680301386
1.29,611.13003436842,,,,,,,,,,,,1.27,168.62784355392
1.3,556.00863437495,,,,,,,,,,,,1.28,155.39289563187
1.31,503.33433758909,,,,,,,,,,,,1.29,142.21438122099
1.32,454.15146799869,,,,,,,,,,,,1.3,129.35272038821
1.33,409.4423265959,,,,,,,,,,,,1.31,117.06205041644
1.34,370.11100034663,,,,,,,,,,,,1.32,105.58604690397
1.35,336.96842543475,,,,,,,,,,,,1.33,95.153913411654
1.36,310.71894299493,,,,,,,,,,,,1.34,85.976603557219
1.37,291.94856192059,,,,,,,,,,,,1.35,78.243335773763
1.38,281.11511631153,,,,,,,,,,,,1.36,72.118456315775
1.39,278.54047513597,,,,,,,,,,,,1.37,67.738700582586
1.4,284.40492919828,,,,,,,,,,,,1.38,65.210896524232
1.41,298.74384603745,,,,,,,,,,,,1.39,65.210896524232
1.42,321.4466474792,,,,,,,,,,,,1.4,66.579269184173
1.43,352.25812778996,,,,,,,,,,,,1.41,69.925016563259
1.44,390.78209331768,,,,,,,,,,,,1.42,75.222337098327
1.45,436.48726773463,,,,,,,,,,,,1.43,82.411682799631
1.46,488.71537110393,,,,,,,,,,,,1.44,91.400608499249
1.47,546.69124653955,,,,,,,,,,,,1.45,102.06514973961
1.48,609.53487576395,,,,,,,,,,,,1.46,114.25170788729
1.49,676.27509490053,,,,,,,,,,,,1.47,127.7794130184
1.5,745.86479484314,,,,,,,,,,,,1.48,142.44292754686
1.51,817.19736694856,,,,,,,,,,,,1.49,158.01564657406
1.52,889.12413497281,,,,,,,,,,,,1.5,174.25324464029
1.53,960.47249843156,,,,,,,,,,,,1.51,190.89751305175
1.54,1030.0645011588,,,,,,,,,,,,1.52,207.68042733165
1.55,1096.735531945,,,,,,,,,,,,1.53,224.32838067085
1.56,1159.352861868,,,,,,,,,,,,1.54,240.56651659194
1.57,1216.8337253209,,,,,,,,,,,,1.55,256.12309243256
1.58,1268.1626587577,,,,,,,,,,,,1.56,270.73380472413
1.59,1312.4078227028,,,,,,,,,,,,1.57,284.14600810054
1.6,1348.7360484352,,,,,,,,,,,,1.58,296.12276100777
1.61,1376.426370698,,,,,,,,,,,,1.59,306.44663417569
1.62,1394.8818314979,,,,,,,,,,,,1.6,314.92322151373
1.63,1403.6393671672,,,,,,,,,,,,1.61,321.38429774594
1.64,1402.3776209373,,,,,,,,,,,,1.62,325.69057263337
1.65,1390.9225558448,,,,,,,,,,,,1.63,327.73399795749
1.66,1369.2507773447,,,,,,,,,,,,1.64,327.73399795749
1.67,1337.4905109956,,,,,,,,,,,,1.65,325.06114900218
1.68,1295.9202174464,,,,,,,,,,,,1.66,320.00439987768
1.69,1244.9648641,,,,,,,,,,,,1.67,312.59366990653
1.7,1185.1899096915,,,,,,,,,,,,1.68,302.89393327852
1.71,1117.2930939897,,,,,,,,,,,,1.69,291.00434910414
1.72,1042.0941593718,,,,,,,,,,,,1.7,277.0568578136
1.73,960.52266356358,,,,,,,,,,,,1.71,261.21426541809
1.74,873.60407288565,,,,,,,,,,,,1.72,243.66784520731
1.75,782.44435241454,,,,,,,,,,,,1.73,224.6344940525
1.76,688.21329313964,,,,,,,,,,,,1.74,204.35348749394
1.77,592.12683608959,,,,,,,,,,,,1.75,183.08288410899
1.78,495.42866920919,,,,,,,,,,,,1.76,161.09563517945
1.79,399.37138423688,,,,,,,,,,,,1.77,138.67546031896
1.8,305.19748778316,,,,,,,,,,,,1.78,116.11255340939
1.81,214.12056313326,,,,,,,,,,,,1.79,93.699185871541
1.82,127.30687695516,,,,,,,,,,,,1.8,71.725275916595
1.83,45.857718123769,,,,,,,,,,,,1.81,50.473992967414
1.84,-29.207255615804,,,,,,,,,,,,1.82,30.217465891664
1.85,-96.965403248936,,,,,,,,,,,,1.83,11.212662062662
1.86,-156.6049783724,,,,,,,,,,,,1.84,-6.3024984168887
1.87,-207.43728305964,,,,,,,,,,,,1.85,-22.112732685764
1.88,-248.90690850325,,,,,,,,,,,,1.86,-36.028633293654
1.89,-280.59990329041,,,,,,,,,,,,1.87,-47.889504100299
1.9,-302.24974273062,,,,,,,,,,,,1.88,-57.56574975615
1.91,-313.74100720574,,,,,,,,,,,,1.89,-64.960781631066
1.92,-315.1107135066,,,,,,,,,,,,1.9,-70.012410655649
1.93,-306.54727999007,,,,,,,,,,,,1.91,-72.6937056017
1.94,-288.38714355582,,,,,,,,,,,,1.92,-72.6937056017
1.95,-261.10908331607,,,,,,,,,,,,1.93,-70.695571185972
1.96,-225.32634183522,,,,,,,,,,,,1.94,-66.458206160548
1.97,-181.77666938069,,,,,,,,,,,,1.95,-60.09332563183
1.98,-131.31044920795,,,,,,,,,,,,1.96,-51.744019505786
1.99,-74.877091988436,,,,,,,,,,,,1.97,-41.582429481896
2,-13.509914604768,,,,,,,,,,,,1.98,-29.806978288651
,,,,,,,,,,,,,1.99,-16.63919505246
,,,,,,,,,,,,,2,-2.3201870188395
